# time, g
314.69,0.017135
314.69,0.030392
314.69,-0.05909
314.69,-0.18503
314.69,-0.045833
314.69,-0.13863
314.7,-0.098859
314.7,0.12319
314.7,0.050277
314.7,0.16297
314.7,0.1265
314.7,-0.0060632
314.7,-0.016006
314.7,-0.022634
314.7,-0.019319
314.7,0.1265
314.7,0.066848
314.7,0.027079
314.7,0.013822
314.7,0.010508
314.7,-0.019319
314.7,-0.11211
314.7,-0.19828
314.7,-0.14857
314.7,0.013822
314.7,0.18285
314.71,0.27896
314.71,0.13976
314.71,0.013823
314.71,-0.15851
314.71,-0.25131
314.71,-0.098858
314.71,0.090048
314.71,0.25245
314.71,0.25908
314.71,0.0038809
314.71,-0.16845
314.71,-0.28113
314.71,-0.21154
314.71,-0.078972
314.71,0.046965
314.71,0.1265
314.71,0.21599
314.71,0.020452
314.71,-0.132
314.71,-0.19497
314.72,-0.14857
314.72,0.11656
314.72,0.17954
314.72,0.12982
314.72,0.0038819
314.72,-0.132
314.72,-0.19828
314.72,-0.14194
314.72,0.013824
314.72,0.12319
314.72,0.20937
314.72,0.1497
314.72,-0.016002
314.72,-0.20822
314.72,-0.20491
314.72,-0.1088
314.72,0.15966
314.72,0.22262
314.72,0.26239
314.72,0.037024
314.73,-0.18834
314.73,-0.24799
314.73,-0.21485
314.73,-0.019316
314.73,0.20937
314.73,0.14971
314.73,0.12319
314.73,-0.098855
314.73,-0.21154
314.73,-0.13531
314.73,-0.012687
314.73,0.13645
314.73,0.2392
314.73,0.093365
314.73,-0.045828
314.73,-0.20159
314.73,-0.24799
314.73,-0.082283
314.73,-0.025943
314.73,0.090052
314.74,0.13645
314.74,0.023769
314.74,0.11656
314.74,-0.022629
314.74,-0.10217
314.74,-0.039199
314.74,-0.039199
314.74,0.13645
314.74,0.18286
314.74,0.017141
314.74,-0.025942
314.74,-0.23473
314.74,-0.26787
314.74,-0.13862
314.74,-0.052455
314.74,0.20274
314.74,0.17291
314.74,0.1696
314.74,0.0071996
314.74,-0.14525
314.75,-0.17176
314.75,-0.19165
314.75,-0.065711
314.75,0.086739
314.75,0.21931
314.75,0.22594
314.75,0.093368
314.75,-0.08891
314.75,-0.15851
314.75,-0.23473
314.75,-0.039198
314.75,0.066855
314.75,0.20606
314.75,0.21931
314.75,0.10662
314.75,-0.015998
314.75,-0.12536
314.75,-0.14194
314.75,-0.095537
314.75,-0.0093697
314.76,-0.075652
314.76,0.046971
314.76,0.0038871
314.76,0.050285
314.76,0.12651
314.76,0.037029
314.76,0.066856
314.76,-0.006055
314.76,-0.10548
314.76,-0.095537
314.76,-0.022625
314.76,0.017144
314.76,0.11325
314.76,0.050286
314.76,-0.039196
314.76,0.010516
314.76,-0.08228
314.76,-0.015997
314.76,0.033715
314.76,-0.025939
314.77,0.09337
314.77,0.0005742
314.77,-0.042509
314.77,-0.039195
314.77,-0.088907
314.77,0.010517
314.77,0.083428
314.77,0.013831
314.77,-0.0060536
314.77,-0.10879
314.77,-0.042509
314.77,-0.0060534
314.77,0.060229
314.77,0.046973
314.77,0.053601
314.77,0.040345
314.77,0.043659
314.77,-0.042508
314.77,-0.019309
314.77,-0.022624
314.78,-0.025938
314.78,0.056916
314.78,-0.03588
314.78,-0.078964
314.78,-0.039194
314.78,-0.09222
314.78,0.013832
314.78,0.013832
314.78,-0.042508
314.78,0.093372
314.78,0.11657
314.78,0.10663
314.78,0.13314
314.78,-0.10216
314.78,-0.24798
314.78,-0.2049
314.78,-0.21153
314.78,0.046974
314.78,0.14971
314.78,0.20606
314.79,0.29886
314.79,0.13646
314.79,-0.065706
314.79,-0.19827
314.79,-0.25461
314.79,-0.18501
314.79,0.090059
314.79,0.15634
314.79,0.29223
314.79,0.17623
314.79,-0.025936
314.79,-0.062391
314.79,-0.22147
314.79,-0.18833
314.79,-0.098846
314.79,0.0072061
314.79,0.086745
314.79,0.086745
314.79,-0.025935
314.79,0.086746
314.8,0.027091
314.8,0.16961
314.8,0.10663
314.8,-0.11873
314.8,-0.092217
314.8,-0.22478
314.8,-0.14856
314.8,-0.0093638
314.8,0.010521
314.8,0.023778
314.8,0.096689
314.8,-0.13861
314.8,0.037034
314.8,0.027092
314.8,0.027092
314.8,0.13977
314.8,0.020464
314.8,0.013836
314.8,0.010522
314.8,-0.088902
314.81,-0.1121
314.81,-0.09553
314.81,-0.09553
314.81,0.010522
314.81,0.060234
314.81,0.063548
314.81,0.10663
314.81,0.066863
314.81,-0.10879
314.81,-0.10547
314.81,-0.10216
314.81,-0.059074
314.81,0.11326
314.81,0.060235
314.81,0.13315
314.81,0.11658
314.81,0.023779
314.81,0.11989
314.81,-0.012676
314.81,-0.049131
314.82,-0.039189
314.82,-0.098843
314.82,-0.15187
314.82,-0.042503
314.82,-0.092215
314.82,0.043665
314.82,0.22595
314.82,0.066864
314.82,0.14972
314.82,0.02378
314.82,-0.03256
314.82,-0.075644
314.82,-0.24135
314.82,-0.1817
314.82,0.13978
314.82,0.20938
314.82,0.38172
314.82,0.12652
314.82,-0.098842
314.82,-0.20158
314.83,-0.30763
314.83,-0.12867
314.83,0.040352
314.83,0.2127
314.83,0.31875
314.83,0.23589
314.83,0.013839
314.83,-0.13198
314.83,-0.38718
314.83,-0.25129
314.83,-0.035873
314.83,0.18618
314.83,0.3552
314.83,0.22264
314.83,0.13978
314.83,-0.12204
314.83,-0.29769
314.83,-0.3242
314.83,-0.20821
314.83,-0.015987
314.84,0.14972
314.84,0.17956
314.84,0.13315
314.84,0.11989
314.84,0.01384
314.84,0.010526
314.84,0.010526
314.84,-0.0425
314.84,0.013841
314.84,-0.0027301
314.84,-0.015987
314.84,-0.022615
314.84,0.010527
314.84,-0.049128
314.84,-0.009358
314.84,-0.14524
314.84,-0.12204
314.84,-0.088897
314.84,-0.042499
314.84,0.11327
314.85,0.12321
314.85,0.10332
314.85,0.073496
314.85,0.0072133
314.85,-0.049127
314.85,-0.065698
314.85,-0.078954
314.85,0.013842
314.85,0.010528
314.85,0.040355
314.85,-0.012671
314.85,-0.052441
314.85,-0.15186
314.85,-0.082268
314.85,0.0038999
314.85,0.010528
314.85,0.037041
314.85,0.017157
314.85,0.066869
314.85,0.12984
314.86,0.053612
314.86,0.037042
314.86,-0.069011
314.86,-0.16512
314.86,-0.035869
314.86,-0.025927
314.86,0.060241
314.86,0.056927
314.86,-0.14192
314.86,-0.082267
314.86,-0.06901
314.86,-0.0027273
314.86,0.17956
314.86,0.043671
314.86,-0.042497
314.86,0.013844
314.86,-0.098837
314.86,0.060242
314.86,0.076812
314.86,-0.042496
314.87,-0.015983
314.87,-0.13861
314.87,-0.035868
314.87,0.15635
314.87,0.080127
314.87,0.037043
314.87,-0.065695
314.87,-0.21152
314.87,0.0039022
314.87,0.070185
314.87,0.083442
314.87,0.056929
314.87,-0.19495
314.87,-0.15518
314.87,-0.072323
314.87,-0.039181
314.87,0.09007
314.87,0.11327
314.87,0.11327
314.87,0.13647
314.88,0.030416
314.88,-0.072322
314.88,-0.14192
314.88,-0.19163
314.88,-0.082264
314.88,0.037045
314.88,0.080128
314.88,0.13315
314.88,0.12984
314.88,0.010532
314.88,-0.072322
314.88,-0.11541
314.88,-0.075635
314.88,0.01716
314.88,0.090071
314.88,0.00058985
314.88,0.00058991
314.88,-0.015981
314.88,-0.11209
314.88,0.027103
314.89,-0.022609
314.89,0.043674
314.89,0.0967
314.89,-0.025923
314.89,0.020475
314.89,0.013847
314.89,-0.012666
314.89,0.073502
314.89,-0.012666
314.89,-0.069006
314.89,0.013847
314.89,-0.0060374
314.89,0.11327
314.89,0.076816
314.89,-0.035864
314.89,-0.0060371
314.89,-0.098833
314.89,-0.08889
314.89,-0.0060369
314.89,0.027105
314.9,0.043675
314.9,0.073503
314.9,-0.04912
314.9,0.00722
314.9,0.00722
314.9,-0.0060364
314.9,0.017163
314.9,-0.045806
314.9,-0.069005
314.9,-0.065691
314.9,-0.012664
314.9,0.096702
314.9,0.11327
314.9,0.12322
314.9,0.060247
314.9,0.013849
314.9,-0.14192
314.9,-0.17837
314.9,-0.029235
314.9,0.08676
314.91,0.22928
314.91,0.13647
314.91,0.060247
314.91,-0.072318
314.91,-0.2314
314.91,-0.16511
314.91,-0.065689
314.91,0.1199
314.91,0.28562
314.91,0.11659
314.91,0.076819
314.91,-0.13197
314.91,-0.20488
314.91,-0.15517
314.91,-0.052432
314.91,0.063562
314.91,0.1199
314.91,0.013851
314.91,-0.029233
314.91,-0.032547
314.92,-0.039175
314.92,0.030421
314.92,0.050306
314.92,0.076819
314.92,0.023793
314.92,-0.05906
314.92,-0.075631
314.92,0.023794
314.92,0.12653
314.92,0.10333
314.92,-0.065688
314.92,-0.24465
314.92,-0.25791
314.92,-0.13197
314.92,-0.015976
314.92,0.10665
314.92,0.20939
314.92,0.17294
314.92,0.1199
314.92,-0.012661
314.93,-0.098829
314.93,-0.1386
314.93,-0.042488
314.93,0.070193
314.93,0.17625
314.93,0.0072241
314.93,-0.1154
314.93,-0.21151
314.93,-0.23802
314.93,-0.032545
314.93,0.0039103
314.93,0.13979
314.93,0.26905
314.93,0.15305
314.93,0.093392
314.93,-0.13528
314.93,-0.22476
314.93,-0.082257
314.93,-0.029231
314.93,0.13316
314.94,0.21934
314.94,-0.052429
314.94,-0.092199
314.94,-0.29436
314.94,-0.17174
314.94,0.13979
314.94,0.26905
314.94,0.25248
314.94,0.15305
314.94,-0.17174
314.94,-0.18168
314.94,-0.14522
314.94,-0.0060306
314.94,0.19945
314.94,0.163
314.94,0.086765
314.94,0.00059792
314.94,-0.10214
314.94,-0.19494
314.94,-0.085569
314.95,-0.015972
314.95,0.020483
314.95,0.15636
314.95,0.12322
314.95,0.10996
314.95,0.0039127
314.95,-0.21813
314.95,-0.21482
314.95,-0.068998
314.95,-0.042485
314.95,0.10997
314.95,0.013855
314.95,0.020484
314.95,0.076824
314.95,0.11659
314.95,0.023798
314.95,-0.052427
314.95,-0.16179
314.95,-0.095511
314.95,0.10002
314.96,0.11659
314.96,0.22928
314.96,0.080139
314.96,-0.16179
314.96,-0.25127
314.96,-0.24133
314.96,-0.035856
314.96,0.21603
314.96,0.12985
314.96,0.076825
314.96,-0.049112
314.96,-0.029227
314.96,0.086768
314.96,0.11328
314.96,-0.019284
314.96,0.013857
314.96,0.013857
314.96,0.10997
314.96,0.083454
314.96,-0.092195
314.97,-0.23802
314.97,-0.35733
314.97,-0.20488
314.97,0.10997
314.97,0.2558
314.97,0.33865
314.97,0.19946
314.97,0.0072296
314.97,-0.052425
314.97,-0.15848
314.97,-0.14853
314.97,-0.11539
314.97,-0.025911
314.97,0.047
314.97,0.19283
314.97,0.10997
314.97,0.053628
314.97,0.010544
314.97,-0.12202
314.97,-0.055738
314.98,-0.035853
314.98,0.096712
314.98,0.16963
314.98,0.12323
314.98,0.070199
314.98,-0.10545
314.98,-0.14853
314.98,-0.075622
314.98,-0.088879
314.98,0.020488
314.98,0.093399
314.98,0.037058
314.98,0.19283
314.98,0.00060308
314.98,-0.14853
314.98,-0.18499
314.98,-0.28773
314.98,0.047001
314.98,0.26574
314.98,0.29226
314.99,0.26243
314.99,-0.022595
314.99,-0.16179
314.99,-0.13859
314.99,-0.12865
314.99,-0.0093385
314.99,0.060258
314.99,0.013861
314.99,0.070201
314.99,0.010547
314.99,0.010547
314.99,0.11991
314.99,0.013861
314.99,0.010547
314.99,-0.10213
314.99,-0.088877
314.99,-0.078935
314.99,0.090086
314.99,0.21935
314.99,0.17295
315,0.070202
315,-0.18167
315,-0.24133
315,-0.20156
315,-0.10545
315,0.10003
315,0.19283
315,0.18289
315,0.15306
315,-0.015965
315,-0.12533
315,-0.019279
315,-0.0060226
315,0.12986
315,0.10334
315,-0.075619
315,-0.095504
315,-0.095504
315,-0.049106
315,0.1166
315.01,0.010549
315.01,-0.006022
315.01,0.030434
315.01,-0.045792
315.01,0.063575
315.01,0.04369
315.01,0.00060663
315.01,0.00060669
315.01,-0.2115
315.01,-0.18498
315.01,-0.039163
315.01,0.13649
315.01,0.31877
315.01,0.19946
315.01,-0.025906
315.01,-0.21813
315.01,-0.24795
315.01,-0.1419
315.01,0.043691
315.01,0.19284
315.02,0.28563
315.02,0.13649
315.02,0.0072359
315.02,-0.2347
315.02,-0.23138
315.02,-0.13527
315.02,-0.04579
315.02,0.080147
315.02,0.1166
315.02,0.096718
315.02,0.16632
315.02,0.040378
315.02,-0.035847
315.02,-0.075617
315.02,-0.27778
315.02,-0.092187
315.02,-0.029219
315.02,0.12655
315.02,0.33866
315.02,0.30883
315.03,0.13317
315.03,-0.10544
315.03,-0.42692
315.03,-0.34075
315.03,-0.072302
315.03,0.27569
315.03,0.49111
315.03,0.34197
315.03,-0.0060188
315.03,-0.28772
315.03,-0.41698
315.03,-0.16841
315.03,0.01718
315.03,0.24586
315.03,0.25581
315.03,0.073521
315.03,-0.068987
315.03,-0.34075
315.03,-0.35069
315.03,-0.012646
315.04,0.16964
315.04,0.37843
315.04,0.26575
315.04,-0.10876
315.04,-0.17504
315.04,-0.14853
315.04,-0.12533
315.04,0.12655
315.04,0.093407
315.04,0.1829
315.04,0.21935
315.04,0.11329
315.04,-0.0060173
315.04,-0.11207
315.04,-0.22806
315.04,-0.12864
315.04,-0.022588
315.04,0.060266
315.04,0.2061
315.04,0.060266
315.05,0.0072398
315.05,-0.045786
315.05,-0.08887
315.05,-0.095498
315.05,0.0072401
315.05,0.066895
315.05,0.16964
315.05,0.14643
315.05,0.040382
315.05,-0.029215
315.05,-0.095498
315.05,-0.095498
315.05,-0.032529
315.05,-0.0060159
315.05,0.017183
315.05,0.056953
315.05,0.11992
315.05,0.050325
315.05,-0.015958
315.05,-0.12201
315.06,-0.15184
315.06,-0.15184
315.06,-0.10875
315.06,0.0072414
315.06,0.063582
315.06,0.19947
315.06,0.11992
315.06,0.0039275
315.06,-0.20818
315.06,-0.24795
315.06,-0.10875
315.06,0.080153
315.06,0.17959
315.06,0.1829
315.06,0.033755
315.06,-0.11207
315.06,-0.092182
315.06,-0.04247
315.06,0.056954
315.06,0.063583
315.07,0.010557
315.07,0.03707
315.07,0.013871
315.07,0.030442
315.07,0.010557
315.07,-0.095495
315.07,-0.17172
315.07,-0.17835
315.07,-0.085553
315.07,0.050327
315.07,0.16633
315.07,0.16302
315.07,-0.015956
315.07,-0.17835
315.07,-0.20486
315.07,-0.052411
315.07,0.14975
315.07,0.21273
315.07,0.17296
315.07,0.0205
315.08,-0.12864
315.08,-0.17503
315.08,-0.14852
315.08,0.010558
315.08,0.21604
315.08,0.21936
315.08,0.15307
315.08,-0.05241
315.08,-0.21149
315.08,-0.3076
315.08,-0.27446
315.08,-0.088865
315.08,0.13981
315.08,0.29227
315.08,0.25581
315.08,0.1133
315.08,-0.029211
315.08,-0.095493
315.08,-0.16178
315.08,-0.088865
315.09,0.003931
315.09,0.02713
315.09,0.070214
315.09,0.070214
315.09,0.10336
315.09,0.12987
315.09,-0.022582
315.09,-0.13858
315.09,-0.30428
315.09,-0.16509
315.09,0.040387
315.09,0.2989
315.09,0.41158
315.09,0.31215
315.09,0.10336
315.09,-0.098806
315.09,-0.23469
315.09,-0.24794
315.09,-0.092178
315.09,-0.012638
315.1,0.14975
315.1,0.037074
315.1,0.013875
315.1,0.027132
315.1,0.020503
315.1,0.023818
315.1,-0.092177
315.1,-0.14852
315.1,-0.095491
315.1,0.01719
315.1,0.063587
315.1,0.13981
315.1,0.013876
315.1,-0.039151
315.1,-0.032522
315.1,0.0072475
315.1,0.010562
315.1,-0.059035
315.1,-0.1452
315.1,-0.059035
315.11,0.060274
315.11,0.1133
315.11,0.10004
315.11,-0.022579
315.11,-0.075605
315.11,-0.092176
315.11,-0.088862
315.11,-0.032521
315.11,0.0006201
315.11,0.013877
315.11,0.13319
315.11,0.1133
315.11,0.043704
315.11,0.00062045
315.11,-0.10543
315.11,-0.078919
315.11,-0.012636
315.11,0.0039348
315.11,0.11993
315.11,0.076846
315.12,0.040391
315.12,0.060275
315.12,-0.098803
315.12,-0.12863
315.12,-0.1684
315.12,-0.11206
315.12,0.12656
315.12,0.22599
315.12,0.22599
315.12,0.056962
315.12,-0.13857
315.12,-0.24462
315.12,-0.092174
315.12,-0.0026924
315.12,0.14644
315.12,0.17297
315.12,0.11993
315.12,0.017193
315.12,-0.17171
315.12,-0.29102
315.13,-0.25125
315.13,0.010565
315.13,0.31547
315.13,0.39501
315.13,0.32542
315.13,0.00062257
315.13,-0.22474
315.13,-0.39377
315.13,-0.34073
315.13,-0.088859
315.13,0.16634
315.13,0.38839
315.13,0.3221
315.13,0.1133
315.13,-0.088858
315.13,-0.33079
315.13,-0.29765
315.13,-0.13194
315.13,0.083477
315.13,0.22268
315.14,0.33205
315.14,0.1365
315.14,-0.0060046
315.14,-0.17503
315.14,-0.22805
315.14,-0.12863
315.14,-0.0060043
315.14,0.10005
315.14,0.24588
315.14,0.1796
315.14,0.027137
315.14,-0.078915
315.14,-0.25456
315.14,-0.068972
315.14,0.010567
315.14,0.14976
315.14,0.24919
315.14,-0.032517
315.14,-0.095485
315.14,-0.20154
315.15,-0.15514
315.15,0.013882
315.15,0.093421
315.15,0.11331
315.15,0.10999
315.15,-0.059029
315.15,-0.15845
315.15,-0.12863
315.15,-0.072286
315.15,0.16634
315.15,0.27902
315.15,0.15971
315.15,0.023825
315.15,-0.16508
315.15,-0.23468
315.15,-0.022573
315.15,-0.0093164
315.15,0.16966
315.15,0.15971
315.15,0.0039403
315.16,-0.075599
315.16,-0.11868
315.16,-0.14851
315.16,0.013883
315.16,0.0072548
315.16,0.11662
315.16,0.16966
315.16,0.010569
315.16,-0.095483
315.16,-0.122
315.16,-0.082226
315.16,0.23262
315.16,0.31216
315.16,0.17297
315.16,0.0039413
315.16,-0.31422
315.16,-0.25456
315.16,-0.17502
315.16,-0.012629
315.16,0.20943
315.17,0.18954
315.17,0.11994
315.17,0.013884
315.17,-0.12862
315.17,-0.078911
315.17,0.0072562
315.17,-0.075597
315.17,0.066911
315.17,0.076853
315.17,0.027141
315.17,0.11331
315.17,-0.085539
315.17,-0.078911
315.17,-0.082225
315.17,-0.065654
315.17,0.020513
315.17,0.023828
315.17,-0.029199
315.17,-0.068968
315.17,-0.082225
315.18,-0.088853
315.18,0.11994
315.18,0.226
315.18,0.11331
315.18,0.027142
315.18,-0.13194
315.18,-0.17833
315.18,-0.009313
315.18,-0.029198
315.18,0.10668
315.18,0.15639
315.18,0.013886
315.18,0.010572
315.18,-0.12199
315.18,-0.16176
315.18,-0.015941
315.18,-0.098794
315.18,-0.0026841
315.18,0.066913
315.18,0.023829
315.19,0.17629
315.19,0.050342
315.19,-0.035825
315.19,-0.052396
315.19,-0.22804
315.19,-0.10211
315.19,-0.012626
315.19,0.093426
315.19,0.30554
315.19,0.1564
315.19,0.076856
315.19,-0.0093114
315.19,-0.20153
315.19,-0.082222
315.19,-0.092165
315.19,-0.059023
315.19,0.13651
315.19,0.013888
315.19,0.076857
315.19,0.050344
315.2,-0.10211
315.2,-0.042452
315.2,-0.082222
315.2,-0.035824
315.2,0.010574
315.2,0.083485
315.2,0.083485
315.2,0.1796
315.2,0.043716
315.2,-0.078907
315.2,-0.14188
315.2,-0.23799
315.2,-0.085535
315.2,0.013889
315.2,0.040402
315.2,0.22269
315.2,0.16303
315.2,0.083486
315.2,-0.022566
315.2,-0.2877
315.21,-0.22141
315.21,-0.075592
315.21,0.066916
315.21,0.24257
315.21,0.25914
315.21,0.07023
315.21,0.023832
315.21,-0.15182
315.21,-0.1021
315.21,0.060288
315.21,0.0006336
315.21,0.007262
315.21,-0.052392
315.21,-0.12199
315.21,0.010576
315.21,-0.04245
315.21,0.013891
315.21,0.12989
315.21,0.11663
315.21,0.11
315.22,-0.052392
315.22,-0.2413
315.22,-0.1485
315.22,-0.16176
315.22,0.13651
315.22,0.25583
315.22,0.22932
315.22,0.047033
315.22,-0.26781
315.22,-0.43684
315.22,-0.26118
315.22,-0.025878
315.22,0.24589
315.22,0.29892
315.22,0.14977
315.22,0.0072635
315.22,-0.20816
315.22,-0.29432
315.22,-0.2413
315.22,0.010578
315.23,0.23263
315.23,0.34531
315.23,0.18955
315.23,-0.045762
315.23,-0.24792
315.23,-0.35398
315.23,-0.15513
315.23,0.090118
315.23,0.18955
315.23,0.18292
315.23,0.027149
315.23,-0.20815
315.23,-0.22141
315.23,-0.14519
315.23,0.047034
315.23,0.24589
315.23,0.16967
315.23,0.14977
315.23,0.013893
315.23,-0.13856
315.24,-0.065646
315.24,0.053663
315.24,0.017208
315.24,0.12326
315.24,-0.059017
315.24,-0.1485
315.24,-0.049075
315.24,-0.092158
315.24,0.060292
315.24,0.18292
315.24,0.0072659
315.24,0.076863
315.24,-0.068959
315.24,-0.1021
315.24,0.023837
315.24,0.00063795
315.24,0.12658
315.24,0.10338
315.24,-0.04576
315.24,0.020523
315.25,-0.078901
315.25,-0.078901
315.25,0.0072667
315.25,-0.019246
315.25,0.11
315.25,0.013895
315.25,-0.088843
315.25,0.030466
315.25,-0.11536
315.25,0.03378
315.25,0.070236
315.25,0.047037
315.25,0.12326
315.25,0.0039533
315.25,-0.032502
315.25,-0.062329
315.25,-0.16507
315.25,-0.0789
315.25,-0.0093029
315.25,0.01721
315.26,0.13983
315.26,0.26246
315.26,0.063608
315.26,-0.082214
315.26,-0.25786
315.26,-0.29763
315.26,-0.032501
315.26,0.023839
315.26,0.20281
315.26,0.19618
315.26,0.033782
315.26,-0.039129
315.26,-0.022559
315.26,-0.088841
315.26,0.033782
315.26,-0.022558
315.26,-0.082213
315.26,0.017211
315.26,-0.082213
315.26,0.066924
315.27,0.12326
315.27,0.076866
315.27,0.056981
315.27,-0.092155
315.27,-0.15844
315.27,-0.19489
315.27,-0.07227
315.27,-0.019243
315.27,0.017212
315.27,0.010584
315.27,0.017212
315.27,0.076867
315.27,0.11001
315.27,-0.025871
315.27,-0.075583
315.27,-0.13855
315.27,-0.045756
315.27,0.030469
315.27,0.090124
315.27,0.010585
315.28,-0.022557
315.28,-0.095468
315.28,-0.10872
315.28,-0.078897
315.28,-0.13192
315.28,0.027156
315.28,0.056983
315.28,0.11332
315.28,0.13984
315.28,0.090125
315.28,0.023842
315.28,-0.049069
315.28,-0.23466
315.28,-0.20152
315.28,-0.14518
315.28,0.033785
315.28,0.28235
315.28,0.2691
315.28,0.21607
315.28,-0.088838
315.29,-0.30426
315.29,-0.31751
315.29,-0.27443
315.29,-0.062325
315.29,0.17299
315.29,0.32544
315.29,0.32544
315.29,0.21276
315.29,-0.13192
315.29,-0.24792
315.29,-0.20815
315.29,-0.19489
315.29,0.033786
315.29,0.18624
315.29,0.25253
315.29,0.33538
315.29,0.070242
315.29,-0.11866
315.29,-0.23797
315.29,-0.33077
315.3,-0.12198
315.3,0.063614
315.3,0.1763
315.3,0.2691
315.3,-0.012611
315.3,-0.14186
315.3,-0.14186
315.3,-0.062323
315.3,0.27904
315.3,0.25916
315.3,0.12658
315.3,-0.095464
315.3,-0.35728
315.3,-0.21809
315.3,-0.03581
315.3,0.12658
315.3,0.31881
315.3,0.1299
315.3,0.033788
315.3,-0.16506
315.31,-0.27111
315.31,-0.039123
315.31,0.063615
315.31,0.21276
315.31,0.24921
315.31,0.090128
315.31,-0.045751
315.31,-0.19489
315.31,-0.22803
315.31,-0.035809
315.31,0.013903
315.31,0.13984
315.31,0.10007
315.31,-0.042437
315.31,0.01059
315.31,-0.11535
315.31,-0.095463
315.31,-0.078892
315.31,-0.098777
315.31,0.086815
315.32,0.11996
315.32,0.01059
315.32,0.083501
315.32,-0.052378
315.32,0.093444
315.32,0.13321
315.32,0.0072763
315.32,0.013905
315.32,-0.13523
315.32,-0.06232
315.32,0.053674
315.32,0.080188
315.32,0.17299
315.32,0.11333
315.32,-0.039121
315.32,-0.039121
315.32,-0.15512
315.32,-0.059006
315.32,0.00064883
315.32,-0.015922
315.33,0.053675
315.33,0.066932
315.33,0.18956
315.33,0.037105
315.33,-0.055691
315.33,-0.2446
315.33,-0.21477
315.33,-0.11535
315.33,0.066932
315.33,0.18625
315.33,0.21939
315.33,0.12327
315.33,-0.022549
315.33,-0.11866
315.33,-0.20151
315.33,-0.12197
315.33,-0.085517
315.33,0.09676
315.33,0.12327
315.33,0.17299
315.34,0.20613
315.34,0.013907
315.34,-0.098774
315.34,-0.1518
315.34,-0.10872
315.34,-0.0059776
315.34,0.10339
315.34,0.013907
315.34,-0.035805
315.34,-0.085517
315.34,-0.14849
315.34,0.013908
315.34,0.073562
315.34,0.1299
315.34,0.11002
315.34,0.0039654
315.34,-0.15843
315.34,-0.1054
315.34,-0.098773
315.34,0.047049
315.35,0.17299
315.35,0.17962
315.35,0.173
315.35,-0.095458
315.35,-0.23465
315.35,-0.20482
315.35,-0.10871
315.35,0.11002
315.35,0.18625
315.35,0.173
315.35,0.16305
315.35,-0.072259
315.35,-0.11866
315.35,-0.11534
315.35,-0.11866
315.35,0.017223
315.35,0.013909
315.35,0.040422
315.35,0.090135
315.35,-0.059002
315.36,-0.13854
315.36,-0.14517
315.36,-0.052373
315.36,0.26579
315.36,0.28568
315.36,0.10339
315.36,-0.14185
315.36,-0.33076
315.36,-0.22802
315.36,-0.0026606
315.36,0.17963
315.36,0.30556
315.36,0.18294
315.36,-0.025859
315.36,-0.13854
315.36,-0.25785
315.36,-0.19819
315.36,-0.075571
315.36,0.09345
315.36,0.26911
315.37,0.27905
315.37,0.12328
315.37,-0.065628
315.37,-0.23465
315.37,-0.28436
315.37,-0.042429
315.37,0.053681
315.37,0.27905
315.37,0.20945
315.37,-0.049057
315.37,-0.095455
315.37,-0.19156
315.37,-0.17831
315.37,0.047053
315.37,0.017226
315.37,0.15974
315.37,0.173
315.37,0.083509
315.37,0.093451
315.37,-0.019229
315.38,-0.12197
315.38,-0.045742
315.38,-0.14517
315.38,-0.098768
315.38,0.010598
315.38,0.0039701
315.38,0.056996
315.38,-0.022543
315.38,-0.14185
315.38,-0.09214
315.38,-0.05237
315.38,0.12328
315.38,0.173
315.38,0.17963
315.38,0.13985
315.38,-0.042427
315.38,-0.035799
315.38,-0.14185
315.38,-0.06894
315.38,-0.0026572
315.39,0.017228
315.39,0.096767
315.39,0.14316
315.39,0.060312
315.39,0.13985
315.39,-0.015913
315.39,-0.095453
315.39,-0.13191
315.39,-0.20482
315.39,-0.032484
315.39,0.060312
315.39,0.11997
315.39,0.11997
315.39,0.0106
315.39,-0.088824
315.39,-0.095452
315.39,-0.062311
315.39,0.030485
315.39,0.17632
315.39,0.15975
315.4,0.11665
315.4,-0.035797
315.4,-0.21807
315.4,-0.23465
315.4,-0.18162
315.4,0.027172
315.4,0.22271
315.4,0.18957
315.4,0.10671
315.4,-0.045739
315.4,-0.15511
315.4,-0.13191
315.4,-0.098765
315.4,0.0039733
315.4,0.173
315.4,0.16637
315.4,0.12991
315.4,-0.049053
315.4,-0.15842
315.4,-0.055681
315.41,-0.035796
315.41,0.010602
315.41,0.053686
315.41,-0.012597
315.41,0.010602
315.41,0.010602
315.41,-0.072251
315.41,-0.002654
315.41,-0.012596
315.41,-0.025853
315.41,0.09677
315.41,0.11334
315.41,0.10008
315.41,0.17632
315.41,0.017231
315.41,-0.075564
315.41,-0.13522
315.41,-0.1551
315.41,-0.07225
315.41,0.073572
315.42,0.06363
315.42,0.070258
315.42,-0.019224
315.42,-0.14185
315.42,-0.095449
315.42,0.00066131
315.42,0.017232
315.42,0.037117
315.42,0.02386
315.42,-0.035794
315.42,0.096772
315.42,0.020547
315.42,0.066944
315.42,0.027175
315.42,-0.0059663
315.42,0.093458
315.42,0.13323
315.42,0.057002
315.42,-0.002652
315.42,-0.20481
315.43,-0.30424
315.43,-0.12196
315.43,-0.055678
315.43,0.23597
315.43,0.33208
315.43,0.22603
315.43,0.12329
